ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3003109	msrE	33	protein homolog model	Klebsiella pneumoniae	1.68	2.89	1.01	0.95	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella pneumoniae	1.68	2.89	1.01	0.95	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Pseudomonas aeruginosa	3.22	0.67	1.69	5.56	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Pseudomonas aeruginosa	3.22	0.67	1.69	5.56	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella aerogenes	1.09	0.28	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella aerogenes	1.09	0.28	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Proteus mirabilis	8.75	3.96	12.84	14.81	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Proteus mirabilis	8.75	3.96	12.84	14.81	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Serratia marcescens	1.29	0.39	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Serratia marcescens	1.29	0.39	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter pittii	5.42	8.52	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter pittii	5.42	8.52	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella oxytoca	1.37	0.84	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella oxytoca	1.37	0.84	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Vibrio cholerae	10.53	0.89	0.45	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Vibrio cholerae	10.53	0.89	0.45	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Pseudomonas putida	0	0.53	1.41	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Pseudomonas putida	0	0.53	1.41	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Aeromonas hydrophila	2.6	0.81	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Aeromonas hydrophila	2.6	0.81	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Pseudomonas stutzeri	0	2.29	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Pseudomonas stutzeri	0	2.29	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Pasteurella multocida	0	0	3.57	16.67	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Pasteurella multocida	0	0	3.57	16.67	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Shigella flexneri	0	0.16	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Shigella flexneri	0	0.16	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Enterobacter cloacae	1.12	1.92	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Enterobacter cloacae	1.12	1.92	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Citrobacter freundii	0.62	3.09	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Citrobacter freundii	0.62	3.09	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Morganella morganii	0	3.68	3.85	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Morganella morganii	0	3.68	3.85	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Enterobacter asburiae	0	0.79	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Enterobacter asburiae	0	0.79	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Aeromonas caviae	1.3	0.54	2.27	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Aeromonas caviae	1.3	0.54	2.27	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Proteus vulgaris	22.22	16.67	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Proteus vulgaris	22.22	16.67	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Providencia rettgeri	8.11	14.01	14.71	50	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Providencia rettgeri	8.11	14.01	14.71	50	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Providencia stuartii	11.36	6.82	6.25	33.33	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Providencia stuartii	11.36	6.82	6.25	33.33	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter lwoffii	1.39	5.26	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter lwoffii	1.39	5.26	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter nosocomialis	3.28	4.02	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter nosocomialis	3.28	4.02	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter johnsonii	4.17	18.18	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter johnsonii	4.17	18.18	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Enterobacter hormaechei	0.9	2.24	0.72	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Enterobacter hormaechei	0.9	2.24	0.72	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Vibrio fluvialis	0	4	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Vibrio fluvialis	0	4	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Citrobacter werkmanii	0	7.69	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Citrobacter werkmanii	0	7.69	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter radioresistens	0	5.26	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter radioresistens	0	5.26	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Aeromonas veronii	0	0.56	3.64	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Aeromonas veronii	0	0.56	3.64	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Enterobacter kobei	0	6.55	4.55	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Enterobacter kobei	0	6.55	4.55	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Citrobacter youngae	9.09	0	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Citrobacter youngae	9.09	0	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Proteus penneri	0	12.5	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Proteus penneri	0	12.5	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Raoultella planticola	0	5.13	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Raoultella planticola	0	5.13	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Moraxella osloensis	0	7.14	10	66.67	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Moraxella osloensis	0	7.14	10	66.67	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter junii	50	10.45	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter junii	50	10.45	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Shigella boydii	0	1.11	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Shigella boydii	0	1.11	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter defluvii	12.5	0	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter defluvii	12.5	0	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter indicus	11.32	2.6	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter indicus	11.32	2.6	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter towneri	37.5	15.38	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter towneri	37.5	15.38	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter wuhouensis	9.09	100	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Acinetobacter wuhouensis	9.09	100	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Citrobacter portucalensis	2.94	3.6	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Citrobacter portucalensis	2.94	3.6	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Comamonas testosteroni	50	7.14	0	100	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Comamonas testosteroni	50	7.14	0	100	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Enterobacter roggenkampii	0	2.16	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Enterobacter roggenkampii	0	2.16	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella huaxiensis	7.69	0	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella huaxiensis	7.69	0	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella michiganensis	1.71	0.8	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella michiganensis	1.71	0.8	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella quasipneumoniae	0.85	3.42	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Klebsiella quasipneumoniae	0.85	3.42	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Leclercia adecarboxylata	0	0	7.14	50	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Leclercia adecarboxylata	0	0	7.14	50	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Shewanella putrefaciens	20	0	0	0	perfect	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3003109	msrE	33	protein homolog model	Shewanella putrefaciens	20	0	0	0	perfect_strict	antibiotic target protection; macrolide antibiotic; streptogramin antibiotic
ARO:3002804	FosA2	35	protein homolog model	Salmonella enterica	0	0.01	0.06	3.97	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Escherichia coli	0	0.01	0	0.13	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Klebsiella pneumoniae	0	0	0	0.95	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Enterobacter cloacae	0	0.32	0	0	perfect	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Enterobacter cloacae	0	64.22	92.86	60	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Enterobacter asburiae	0	64.82	87.1	66.67	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Providencia stuartii	0	50	62.5	0	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Enterobacter hormaechei	0	58.83	87.05	56.67	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Enterobacter kobei	0	63.76	90.91	50	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Enterobacter chengduensis	0	84	100	50	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Enterobacter roggenkampii	0	52.88	69.77	100	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3002804	FosA2	35	protein homolog model	Enterobacter cancerogenus	0	85.71	83.33	0	perfect_strict	antibiotic inactivation; phosphonic acid antibiotic
ARO:3001328	Escherichia coli mdfA	37	protein homolog model	Salmonella enterica	0	69.99	87.19	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics; tetracycline antibiotic
